,place_name,place_types,presence_likelihood,datetime,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_4_hours,type_1_day,type_7_days
3997,Dial Global,"PREMISE,POINT_OF_INTEREST,ESTABLISHMENT,",0.2361643409729004,2010-03-18 22:40:00,PREMISE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3996,"Odoo, Inc.","POINT_OF_INTEREST,ESTABLISHMENT,",0.1597089290618897,2010-03-18 22:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3995,Ashton San Francisco Apartments,"POINT_OF_INTEREST,ESTABLISHMENT,",0.1713668632507324,2010-03-18 22:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3994,Bayview Park,"PARK,TOURIST_ATTRACTION,POINT_OF_INTEREST,ESTABLISHMENT,",0.2122870445251465,2010-03-18 21:40:00,PARK,TOURIST_ATTRACTION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3993,Candlestick Heights,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2145323371887207,2010-03-18 21:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3992,Free Motion Bodywork,"SCHOOL,HEALTH,POINT_OF_INTEREST,ESTABLISHMENT,",0.3409646987915039,2010-03-18 21:00:00,SCHOOL,HEALTH,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3991,Detail Ironworks,"POINT_OF_INTEREST,ESTABLISHMENT,",0.296319808959961,2010-03-18 20:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,NATURAL_FEATURE,NATURAL_FEATURE,POLITICAL
3990,Belmar Fine Custom Upholstery,"FURNITURE_STORE,HOME_GOODS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.220634822845459,2010-03-18 20:20:00,FURNITURE_STORE,HOME_GOODS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3989,Fox Marble & Stone Care and Restoration,"CEMETERY,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,",0.2859175300598145,2010-03-18 20:00:00,CEMETERY,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3988,Fox Marble & Stone Care and Restoration,"CEMETERY,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,",0.2859175300598145,2010-03-18 19:40:00,CEMETERY,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3987,Fox Marble & Stone Care and Restoration,"CEMETERY,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,",0.2859175300598145,2010-03-18 19:20:00,CEMETERY,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3986,Fox Marble & Stone Care and Restoration,"CEMETERY,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,",0.2859175300598145,2010-03-18 19:00:00,CEMETERY,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3985,Fox Marble & Stone Care and Restoration,"CEMETERY,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,",0.2859175300598145,2010-03-18 18:40:00,CEMETERY,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,NATURAL_FEATURE,NATURAL_FEATURE,POLITICAL
3984,"Alpha Towing & Recovery LLC: Commercial Alignment, Fuel","POINT_OF_INTEREST,ESTABLISHMENT,",0.1643240356445312,2010-03-18 18:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3983,Fox Marble & Stone Care and Restoration,"CEMETERY,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,",0.1154446983337402,2010-03-18 18:00:00,CEMETERY,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,NATURAL_FEATURE,NATURAL_FEATURE,POLITICAL
3982,Tutor Perini Corporation,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2785064125061035,2010-03-18 17:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3981,Tutor Perini Corporation,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2785064125061035,2010-03-18 17:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3980,Tutor Perini Corporation,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2785064125061035,2010-03-18 17:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3979,Power Construction Inc.,"GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,",0.3785871505737305,2010-03-18 16:40:00,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3978,City Lunch Restaurant,"RESTAURANT,FOOD,POINT_OF_INTEREST,ESTABLISHMENT,",0.1572394180297852,2010-03-18 16:20:00,RESTAURANT,FOOD,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3977,Revere Ave & Ingalls St,"TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,",0.1759904670715332,2010-03-18 16:00:00,TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3976,Hilltop Park,"TOURIST_ATTRACTION,PARK,POINT_OF_INTEREST,ESTABLISHMENT,",0.09101917266845704,2010-03-18 15:00:00,TOURIST_ATTRACTION,PARK,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3975,Joesam,"ART_GALLERY,POINT_OF_INTEREST,ESTABLISHMENT,",0.3268465805053711,2010-03-18 14:40:00,ART_GALLERY,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3974,Joesam,"ART_GALLERY,POINT_OF_INTEREST,ESTABLISHMENT,",0.3268465805053711,2010-03-18 14:20:00,ART_GALLERY,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3973,Joesam,"ART_GALLERY,POINT_OF_INTEREST,ESTABLISHMENT,",0.3268465805053711,2010-03-18 14:00:00,ART_GALLERY,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3972,Joesam,"ART_GALLERY,POINT_OF_INTEREST,ESTABLISHMENT,",0.3268465805053711,2010-03-18 13:40:00,ART_GALLERY,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3971,Deslierres & Halperin Construction,"GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,",0.2531641387939453,2010-03-18 13:20:00,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3970,William Spencer Co,"PLUMBER,POINT_OF_INTEREST,ESTABLISHMENT,",0.238962459564209,2010-03-18 13:00:00,PLUMBER,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3969,William Spencer Co,"PLUMBER,POINT_OF_INTEREST,ESTABLISHMENT,",0.238962459564209,2010-03-18 12:40:00,PLUMBER,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3968,Ridgeview Terrace Townhouses,"POINT_OF_INTEREST,ESTABLISHMENT,",0.232204475402832,2010-03-18 12:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3967,Ridgeview Terrace Townhouses,"POINT_OF_INTEREST,ESTABLISHMENT,",0.232204475402832,2010-03-18 12:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,NATURAL_FEATURE,NATURAL_FEATURE,POLITICAL
3966,Ridgeview Terrace Townhouses,"POINT_OF_INTEREST,ESTABLISHMENT,",0.232204475402832,2010-03-18 11:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3965,Martin Luther King Child Care,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2711371040344238,2010-03-18 11:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3964,Martin Luther King Child Care,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2711371040344238,2010-03-18 11:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3963,Martin Luther King Child Care,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2711371040344238,2010-03-18 10:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3962,Muller Construction Supply,"POINT_OF_INTEREST,ESTABLISHMENT,",0.06653495311737061,2010-03-18 10:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3961,Shamrock Moving & Storage,"MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,",0.6226186370849609,2010-03-18 10:00:00,MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3960,Shamrock Moving & Storage,"MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,",0.6226186370849609,2010-03-18 09:40:00,MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3959,Shamrock Moving & Storage,"MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,",0.6226186370849609,2010-03-18 09:20:00,MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3958,Shamrock Moving & Storage,"MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,",0.6226186370849609,2010-03-18 09:00:00,MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3957,Shamrock Moving & Storage,"MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,",0.6226186370849609,2010-03-18 08:40:00,MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,NATURAL_FEATURE,NATURAL_FEATURE,POLITICAL
3956,Ewing Irrigation & Landscape Supply,"GENERAL_CONTRACTOR,FOOD,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.09337180137634277,2010-03-18 08:20:00,GENERAL_CONTRACTOR,FOOD,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3955,Quality Rentals,"POINT_OF_INTEREST,ESTABLISHMENT,",0.1148568153381348,2010-03-18 08:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3954,Bruce David Flynn Pump Station,"POINT_OF_INTEREST,ESTABLISHMENT,",0.3563582611083984,2010-03-18 07:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3953,FedEx Ship Center,"POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.4171904754638672,2010-03-18 07:20:00,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3952,Foundation Building Materials,"POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.4921806716918946,2010-03-18 07:00:00,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3951,Foundation Building Materials,"POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.4921806716918946,2010-03-18 06:40:00,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3950,Foundation Building Materials,"POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.4921806716918946,2010-03-18 06:20:00,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3949,Restaurant Depot,"FOOD,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.3412677383422851,2010-03-18 06:00:00,FOOD,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3948,Restaurant Depot,"FOOD,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.3412677383422851,2010-03-18 00:00:00,FOOD,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,NATURAL_FEATURE,NATURAL_FEATURE,POLITICAL
3947,Restaurant Depot,"FOOD,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.3412677383422851,2010-03-17 23:40:00,FOOD,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3946,"AMS, A Beacon Roofing Supply Company","HOME_GOODS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.3136112403869629,2010-03-17 23:20:00,HOME_GOODS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3945,Jack Trux Moving Specialist,"MOVING_COMPANY,POINT_OF_INTEREST,ESTABLISHMENT,",0.2924896240234375,2010-03-17 23:00:00,MOVING_COMPANY,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3944,Chung Luen,"POINT_OF_INTEREST,ESTABLISHMENT,",0.4788362121582031,2010-03-17 22:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3943,Chung Luen,"POINT_OF_INTEREST,ESTABLISHMENT,",0.4788362121582031,2010-03-17 22:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3942,Chung Luen,"POINT_OF_INTEREST,ESTABLISHMENT,",0.4788362121582031,2010-03-17 22:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3941,Chung Luen,"POINT_OF_INTEREST,ESTABLISHMENT,",0.4788362121582031,2010-03-17 21:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3940,Chung Luen,"POINT_OF_INTEREST,ESTABLISHMENT,",0.4788362121582031,2010-03-17 21:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3939,DPW CCSF Public Works,"GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,",0.1199934768676758,2010-03-17 21:00:00,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3938,"Zerply, Inc","POINT_OF_INTEREST,ESTABLISHMENT,",0.1730986213684082,2010-03-17 20:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3937,Extra Space Storage,"MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.1006670761108398,2010-03-17 20:20:00,MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3936,Stop n Stor Mini Storage,"STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,",0.2838821983337402,2010-03-17 20:00:00,STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3935,Stop n Stor Mini Storage,"STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,",0.2838821983337402,2010-03-17 19:40:00,STORAGE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3934,Connect Art International,"MOVING_COMPANY,POINT_OF_INTEREST,ESTABLISHMENT,",0.1655729866027832,2010-03-17 19:20:00,MOVING_COMPANY,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,NATURAL_FEATURE,NATURAL_FEATURE,POLITICAL
3933,New Art Kitchen & Bath,"POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.4002685546875,2010-03-17 19:00:00,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3932,Shekinah Christian Fellowship,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.2999782752990723,2010-03-17 18:40:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3931,Shekinah Christian Fellowship,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.2999782752990723,2010-03-17 18:20:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3930,Shekinah Christian Fellowship,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.2999782752990723,2010-03-17 18:00:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3929,Palou and Phelps Mini Park,"PARK,TOURIST_ATTRACTION,POINT_OF_INTEREST,ESTABLISHMENT,",0.2253379631042481,2010-03-17 17:40:00,PARK,TOURIST_ATTRACTION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3928,Auto Row Parts,"CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,",0.2646660041809082,2010-03-17 17:20:00,CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3927,Topeka Ave & Newhall St,"TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,",0.2057467842102051,2010-03-17 17:00:00,TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3926,Topeka Ave & Newhall St,"TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,",0.2057467842102051,2010-03-17 16:40:00,TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,NATURAL_FEATURE,NATURAL_FEATURE,POLITICAL
3925,Florence Fang Asian Community Garden,"PARK,POINT_OF_INTEREST,ESTABLISHMENT,",0.2540232276916504,2010-03-17 16:20:00,PARK,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3924,Foods Co.,"GROCERY_OR_SUPERMARKET,FOOD,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.5360823822021484,2010-03-17 16:00:00,GROCERY_OR_SUPERMARKET,FOOD,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3923,Topeka Ave & Bridge View Dr,"TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,",0.4179344177246094,2010-03-17 15:40:00,TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3922,Topeka Ave & Bridge View Dr,"TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,",0.4179344177246094,2010-03-17 15:20:00,TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3921,Topeka Ave & Bridge View Dr,"TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,",0.4179344177246094,2010-03-17 15:00:00,TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COUNTRY,COUNTRY,POLITICAL
3920,Topeka Ave & Bridge View Dr,"TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,",0.4179344177246094,2010-03-17 14:40:00,TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3919,Topeka Ave & Bridge View Dr,"TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,",0.4179344177246094,2010-03-17 14:20:00,TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3918,Florence Fang Asian Community Garden,"PARK,POINT_OF_INTEREST,ESTABLISHMENT,",0.7166099548339844,2010-03-17 14:00:00,PARK,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3917,Florence Fang Asian Community Garden,"PARK,POINT_OF_INTEREST,ESTABLISHMENT,",0.7166099548339844,2010-03-17 13:40:00,PARK,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3916,Florence Fang Asian Community Garden,"PARK,POINT_OF_INTEREST,ESTABLISHMENT,",0.7166099548339844,2010-03-17 13:20:00,PARK,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3915,Kemal Custom Woodwork,"GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,",0.3797197723388672,2010-03-17 13:00:00,GENERAL_CONTRACTOR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3914,Bayview Police Station,"POLICE,POINT_OF_INTEREST,ESTABLISHMENT,",0.7471580505371094,2010-03-17 12:40:00,POLICE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3913,U.A. Local 38 Joseph P. Mazzola Training Center,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2992557525634766,2010-03-17 12:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3912,Bayview Police Station,"POLICE,POINT_OF_INTEREST,ESTABLISHMENT,",0.1546692371368408,2010-03-17 12:00:00,POLICE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3911,Topeka Ave & Venus St,"TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,",0.3919467544555664,2010-03-17 11:40:00,TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3910,Topeka Ave & Venus St,"TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,",0.3919467544555664,2010-03-17 11:20:00,TRANSIT_STATION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,CONTINENT,CONTINENT,POLITICAL
3909,Auto Row Parts,"CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,",0.2326556777954102,2010-03-17 11:00:00,CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
3908,Auto Row Parts,"CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,",0.2326556777954102,2010-03-17 10:40:00,CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,COLLOQUIAL_AREA,COLLOQUIAL_AREA,POLITICAL
